count,name,search
13,indie,Grace%20VanderWaal
100,country,Granger%20Smith
13,modern country,Granger%20Smith
13,texas,Granger%20Smith
100,soul,Gwen%20McCrae
71,funk,Gwen%20McCrae
56,disco,Gwen%20McCrae
28,female vocalists,Gwen%20McCrae
16,american,Gwen%20McCrae
67,rock,Harvey
34,indie,Harvey
100,funk,Headhunters
65,jazz,Headhunters
52,fusion,Headhunters
36,punk,Headhunters
100,blues rock,Hindu%20Love%20Gods
70,classic rock,Hindu%20Love%20Gods
70,rock,Hindu%20Love%20Gods
62,80s,Hindu%20Love%20Gods
58,rock,House%20Of%20Freaks
29,80s,House%20Of%20Freaks
29,american,House%20Of%20Freaks
100,rap,Hurricane%20Chris
91,hip-hop,Hurricane%20Chris
58,dirty south,Hurricane%20Chris
39,hip hop,Hurricane%20Chris
100,hip-hop,Iconz
100,rap,Iconz
50,usa,Iconz
50,underground hip-hop,Iconz
50,southern rap,Iconz
100,hardcore,Ironhorse
45,grindcore,Ironhorse
34,punk,Ironhorse
34,canadian,Ironhorse
100,jazz,Jane%20Monheit
70,female vocalists,Jane%20Monheit
43,jazz vocal,Jane%20Monheit
35,vocal jazz,Jane%20Monheit
100,classic rock,Jeff%20Lynne
88,rock,Jeff%20Lynne
66,singer-songwriter,Jeff%20Lynne
33,progressive rock,Jeff%20Lynne
100,christian,Jennifer%20Knapp
60,singer-songwriter,Jennifer%20Knapp
59,female vocalists,Jennifer%20Knapp
59,christian rock,Jennifer%20Knapp
36,rock,Jennifer%20Knapp
100,80s,Jennifer%20Rush
96,pop,Jennifer%20Rush
81,female vocalists,Jennifer%20Rush
46,rock,Jennifer%20Rush
100,hard rock,Jetboy
71,glam metal,Jetboy
67,hair metal,Jetboy
23,glam rock,Jetboy
100,disco,Jimmy%20%27Bo%27%20Horne
83,funk,Jimmy%20%27Bo%27%20Horne
40,soul,Jimmy%20%27Bo%27%20Horne
33,dance,Jimmy%20%27Bo%27%20Horne
22,70s,Jimmy%20%27Bo%27%20Horne
100,60s,John%20Fred%20And%20The%20Playboys
76,classic rock,John%20Fred%20And%20The%20Playboys
68,oldies,John%20Fred%20And%20The%20Playboys
64,rock,John%20Fred%20And%20The%20Playboys
35,pop,John%20Fred%20And%20The%20Playboys
100,country,John%20Rich
24,modern country,John%20Rich
16,male vocalists,John%20Rich
100,80s,Jon%20Astley
100,ambient,Jon%20Astley
100,new wave,Jon%20Astley
100,house,Kaskade
67,electronic,Kaskade
45,chillout,Kaskade
44,dance,Kaskade
100,soul,Kindred%20The%20Family%20Soul
91,neo-soul,Kindred%20The%20Family%20Soul
47,rnb,Kindred%20The%20Family%20Soul
37,neo soul,Kindred%20The%20Family%20Soul
100,classic rock,King%20Harvest
69,70s,King%20Harvest
63,pop,King%20Harvest
56,rock,King%20Harvest
28,oldies,King%20Harvest
61,world,King%20Sunny%20Ade
100,gospel,Kirk%20Franklin%20Presents%201NC
45,christian,Kirk%20Franklin%20Presents%201NC
37,contemporary gospel,Kirk%20Franklin%20Presents%201NC
25,rnb,Kirk%20Franklin%20Presents%201NC
100,smooth jazz,Kirk%20Whalum
71,jazz,Kirk%20Whalum
52,saxophone,Kirk%20Whalum
100,soul,Lalah%20Hathaway
93,female vocalists,Lalah%20Hathaway
85,neo-soul,Lalah%20Hathaway
65,rnb,Lalah%20Hathaway
54,jazz,Lalah%20Hathaway
100,country,Laura%20Bell%20Bundy
25,female vocalists,Laura%20Bell%20Bundy
19,rockabilly,Laura%20Bell%20Bundy
100,hip-hop,Leaders%20Of%20The%20New%20School
53,rap,Leaders%20Of%20The%20New%20School
39,hip hop,Leaders%20Of%20The%20New%20School
39,new york,Leaders%20Of%20The%20New%20School
100,rock,Letters%20To%20Cleo
100,alternative,Letters%20To%20Cleo
95,female vocalists,Letters%20To%20Cleo
62,90s,Letters%20To%20Cleo
42,pop,Letters%20To%20Cleo
85,rap,Lil%20Rob
58,hip-hop,Lil%20Rob
34,hip hop,Lil%20Rob
31,rnb,Lil%20Rob
100,hip-hop,Lord%20Tariq%20%26%20Peter%20Gunz
100,rap,Lord%20Tariq%20%26%20Peter%20Gunz
50,east coast,Lord%20Tariq%20%26%20Peter%20Gunz
34,east coast rap,Lord%20Tariq%20%26%20Peter%20Gunz
17,hip hop,Lord%20Tariq%20%26%20Peter%20Gunz
100,lounge,Louie%20Louie
67,pop,Louie%20Louie
67,soul,Louie%20Louie
67,80s,Louie%20Louie
67,dance,Louie%20Louie
100,80s,Louise%20Tucker
100,female vocalists,Louise%20Tucker
100,synthpop,Louise%20Tucker
100,rap,M.C.%20Breed%20%26%20D.F.C.
95,hip-hop,M.C.%20Breed%20%26%20D.F.C.
48,detroit,M.C.%20Breed%20%26%20D.F.C.
42,hip hop,M.C.%20Breed%20%26%20D.F.C.
100,indie rock,Manchester%20Orchestra
94,indie,Manchester%20Orchestra
69,alternative,Manchester%20Orchestra
50,rock,Manchester%20Orchestra
20,atlanta,Manchester%20Orchestra
100,hip-hop,Masta%20Ace%20Incorporated
63,rap,Masta%20Ace%20Incorporated
46,underground hip-hop,Masta%20Ace%20Incorporated
42,hip hop,Masta%20Ace%20Incorporated
33,new york,Masta%20Ace%20Incorporated
100,pop,Maureen%20Mc%20Govern
91,female vocalists,Maureen%20Mc%20Govern
82,70s,Maureen%20Mc%20Govern
37,usa,Maureen%20Mc%20Govern
19,jazz,Maureen%20Mc%20Govern
100,70s,McGuinness%20Flint
89,folk rock,McGuinness%20Flint
67,folk,McGuinness%20Flint
45,country rock,McGuinness%20Flint
100,post-hardcore,Memphis%20May%20Fire
60,metalcore,Memphis%20May%20Fire
37,southern rock,Memphis%20May%20Fire
32,screamo,Memphis%20May%20Fire
31,hardcore,Memphis%20May%20Fire
100,trap,Metro%20Boomin
84,hip-hop,Metro%20Boomin
67,rap,Metro%20Boomin
50,hip hop,Metro%20Boomin
34,american,Metro%20Boomin
100,80s,Michael%20Sembello
82,pop,Michael%20Sembello
57,new wave,Michael%20Sembello
27,soundtrack,Michael%20Sembello
21,rock,Michael%20Sembello
100,jazz,Michel%20Legrand
69,french,Michel%20Legrand
64,soundtrack,Michel%20Legrand
60,instrumental,Michel%20Legrand
100,hip-hop,Mike%20WiLL%20Made-It
66,rap,Mike%20WiLL%20Made-It
66,trap,Mike%20WiLL%20Made-It
49,hip hop,Mike%20WiLL%20Made-It
45,dirty south,Mike%20WiLL%20Made-It
100,indie,Minus%20The%20Bear
81,indie rock,Minus%20The%20Bear
44,alternative,Minus%20The%20Bear
39,experimental,Minus%20The%20Bear
35,rock,Minus%20The%20Bear
100,southern rap,Mr.%20Mike
75,gangsta rap,Mr.%20Mike
25,house,Mr.%20Mike
100,soul,New%20York%20City
46,70s,New%20York%20City
46,funk,New%20York%20City
10,new york,New%20York%20City
100,hip-hop,Nick%20Cannon
78,rap,Nick%20Cannon
55,rnb,Nick%20Cannon
28,pop,Nick%20Cannon
19,male vocalists,Nick%20Cannon
70,black metal,Night
65,hard rock,Night
40,heavy metal,Night
20,french,Night
100,female vocalists,Nina%20Gordon
81,singer-songwriter,Nina%20Gordon
66,rock,Nina%20Gordon
57,alternative,Nina%20Gordon
25,female vocalist,Nina%20Gordon
100,hip-hop,Nipsey%20Hussle
95,rap,Nipsey%20Hussle
82,west coast,Nipsey%20Hussle
40,gangsta rap,Nipsey%20Hussle
100,pop,NKOTBSB
35,dance,NKOTBSB
100,indie,of%20Montreal
83,indie pop,of%20Montreal
43,indie rock,of%20Montreal
39,alternative,of%20Montreal
100,hip-hop,One%20Day%20As%20A%20Lion
98,rapcore,One%20Day%20As%20A%20Lion
83,alternative,One%20Day%20As%20A%20Lion
71,rock,One%20Day%20As%20A%20Lion
65,political,One%20Day%20As%20A%20Lion
100,spoken word,Pat%20Paulsen
100,comedy,Pat%20Paulsen
100,funny,Pat%20Paulsen
100,stand-up,Pat%20Paulsen
100,new wave,Paul%20Hyde%20%26%20Payolas
100,hip-hop,Penthouse%20Players%20Clique
100,gangsta rap,Penthouse%20Players%20Clique
100,west coast rap,Penthouse%20Players%20Clique
100,g-funk,Penthouse%20Players%20Clique
50,rap,Penthouse%20Players%20Clique
100,rock,Phantom%20Planet
95,indie,Phantom%20Planet
80,alternative,Phantom%20Planet
66,indie rock,Phantom%20Planet
53,alternative rock,Phantom%20Planet
100,hip-hop,Pharoahe%20Monch
58,rap,Pharoahe%20Monch
45,hip hop,Pharoahe%20Monch
38,underground hip-hop,Pharoahe%20Monch
28,new york,Pharoahe%20Monch
100,hip-hop,Positive%20K
67,rap,Positive%20K
59,hip hop,Positive%20K
50,old school,Positive%20K
30,east coast rap,Positive%20K
100,rnb,Profyle
19,r&b,Profyle
100,electronic,Propellerheads
51,trip-hop,Propellerheads
45,electronica,Propellerheads
33,dance,Propellerheads
100,hard rock,Rail
100,australian,Rail
67,heavy metal,Rail
34,metal,Rail
100,easy listening,Randy%20VanWarmer
100,male vocalists,Randy%20VanWarmer
84,70s,Randy%20VanWarmer
84,singer-songwriter,Randy%20VanWarmer
100,country,Rhett%20Akins
40,country rock,Rhett%20Akins
27,modern country,Rhett%20Akins
100,rock and roll,Ritchie%20Valens
78,rockabilly,Ritchie%20Valens
77,oldies,Ritchie%20Valens
77,50s,Ritchie%20Valens
46,rock,Ritchie%20Valens
100,hip-hop,Rittz
90,rap,Rittz
37,southern rap,Rittz
32,underground hip-hop,Rittz
100,jazz,Robert%20Glasper%20Experiment
67,hip-hop,Robert%20Glasper%20Experiment
50,experimental,Robert%20Glasper%20Experiment
87,female vocalists,Rocio%20Durcal
80,spanish,Rocio%20Durcal
100,rock,Roger%20Taylor
80,classic rock,Roger%20Taylor
54,british,Roger%20Taylor
36,singer-songwriter,Roger%20Taylor
100,g-funk,Ron%20C
40,gangsta rap,Ron%20C
20,rap,Ron%20C
20,texas,Ron%20C
100,guitar virtuoso,Ronnie%20Montrose
57,rock,Ronnie%20Montrose
44,hard rock,Ronnie%20Montrose
38,classic rock,Ronnie%20Montrose
38,guitar,Ronnie%20Montrose
100,grunge,Screaming%20Trees
38,alternative rock,Screaming%20Trees
37,rock,Screaming%20Trees
28,alternative,Screaming%20Trees
25,90s,Screaming%20Trees
100,rnb,Sevyn%20Streeter
58,pop,Sevyn%20Streeter
58,soul,Sevyn%20Streeter
36,female vocalists,Sevyn%20Streeter
36,r&b,Sevyn%20Streeter
100,rnb,Sharissa
58,soul,Sharissa
50,female vocalists,Sharissa
43,pop,Sharissa
29,hip hop,Sharissa
100,gospel,Shekinah%20Glory%20Ministry
75,praise and worship,Shekinah%20Glory%20Ministry
52,contemporary gospel,Shekinah%20Glory%20Ministry
26,christian,Shekinah%20Glory%20Ministry
100,soundtrack,Shirley%20Jones
100,female vocalists,Shirley%20Jones
67,soul,Shirley%20Jones
67,female vocalist,Shirley%20Jones
34,pop,Shirley%20Jones
100,new wave,Sigue%20Sigue%20Sputnik
53,electronic,Sigue%20Sigue%20Sputnik
52,post-punk,Sigue%20Sigue%20Sputnik
52,80s,Sigue%20Sigue%20Sputnik
100,dance,Soho
50,pop,Soho
50,british,Soho
38,electronica,Soho
100,hip-hop,Souls%20Of%20Mischief
48,underground hip-hop,Souls%20Of%20Mischief
47,rap,Souls%20Of%20Mischief
46,hip hop,Souls%20Of%20Mischief
13,hiphop,Souls%20Of%20Mischief
100,aor,Spys
60,hard rock,Spys
40,power pop,Spys
20,rock,Spys
100,glam metal,Steel%20Panther
77,hard rock,Steel%20Panther
71,heavy metal,Steel%20Panther
50,hair metal,Steel%20Panther
30,metal,Steel%20Panther
100,pop,Steps
50,dance,Steps
45,british,Steps
37,90s,Steps
100,folk,Steve%20Goodman
77,singer-songwriter,Steve%20Goodman
42,country,Steve%20Goodman
37,chicago,Steve%20Goodman
100,heavy metal,Stryker
20,80s,Stryker
20,hard rock,Stryker
20,canadian,Stryker
100,rnb,Summer%20Walker
40,soul,Summer%20Walker
40,female vocalists,Summer%20Walker
20,female,Summer%20Walker
20,pop,Summer%20Walker
100,funk,Sun
41,rock,Sun
41,alternative rock,Sun
23,german,Sun
19,soul,Sun
100,jazz,Supersax
63,saxophone,Supersax
13,70s,Supersax
13,80s,Supersax
13,usa,Supersax
100,hard rock,Sweet%20F.A.
67,glam metal,Sweet%20F.A.
34,punk,Sweet%20F.A.
100,pop,Tal%20Bachman
93,rock,Tal%20Bachman
77,canadian,Tal%20Bachman
64,90s,Tal%20Bachman
56,singer-songwriter,Tal%20Bachman
100,aor,Tane%20Cain
67,melodic rock,Tane%20Cain
50,80s,Tane%20Cain
17,hard rock,Tane%20Cain
17,usa,Tane%20Cain
100,pop,Tasmin%20Archer
89,female vocalists,Tasmin%20Archer
65,soul,Tasmin%20Archer
61,british,Tasmin%20Archer
54,90s,Tasmin%20Archer
100,hip-hop,Tay-K
100,rap,Tay-K
100,trap,Tay-K
50,american,Tay-K
50,hiphop,Tay-K
100,rnb,Teairra%20Mari
62,female vocalists,Teairra%20Mari
50,hip-hop,Teairra%20Mari
36,pop,Teairra%20Mari
29,soul,Teairra%20Mari
46,country,Texas%20Tornados
46,alt-country,Texas%20Tornados
33,latin,Texas%20Tornados
100,instrumental,The%20101%20Strings%20Orchestra
92,classical,The%20101%20Strings%20Orchestra
59,easy listening,The%20101%20Strings%20Orchestra
100,60s,The%20American%20Breed
70,oldies,The%20American%20Breed
48,pop,The%20American%20Breed
48,rock,The%20American%20Breed
25,classic rock,The%20American%20Breed
94,classical,The%20Canadian%20Tenors
63,easy listening,The%20Canadian%20Tenors
57,canadian,The%20Canadian%20Tenors
100,jazz,The%20Countdown%20Singers
100,pop,The%20Countdown%20Singers
100,folk,The%20Countdown%20Singers
100,canadian,The%20Countdown%20Singers
100,irish,The%20Countdown%20Singers
100,power pop,The%20Cretones
34,new wave,The%20Cretones
100,soul,The%20Dynamic%20Superiors
75,funk,The%20Dynamic%20Superiors
25,70s,The%20Dynamic%20Superiors
25,rnb,The%20Dynamic%20Superiors
13,motown,The%20Dynamic%20Superiors
100,electro,The%20Egyptian%20Lover
50,electronic,The%20Egyptian%20Lover
38,80s,The%20Egyptian%20Lover
22,hip-hop,The%20Egyptian%20Lover
100,electronic,The%20Fireman
82,ambient,The%20Fireman
63,rock,The%20Fireman
62,alternative,The%20Fireman
45,electronica,The%20Fireman
100,60s,The%20Fortunes
90,oldies,The%20Fortunes
67,pop,The%20Fortunes
100,60s,The%20Gentrys
45,rock,The%20Gentrys
45,garage rock,The%20Gentrys
34,american,The%20Gentrys
100,hip-hop,The%20Ghetto%20Boys
85,rap,The%20Ghetto%20Boys
72,gangsta rap,The%20Ghetto%20Boys
37,hip hop,The%20Ghetto%20Boys
35,dirty south,The%20Ghetto%20Boys
100,jazz,The%20Glenn%20Miller%20Orchestra
67,swing,The%20Glenn%20Miller%20Orchestra
12,american,The%20Glenn%20Miller%20Orchestra
100,psychedelic,The%20Human%20Beinz
91,60s,The%20Human%20Beinz
91,garage rock,The%20Human%20Beinz
71,rock,The%20Human%20Beinz
60,psychedelic rock,The%20Human%20Beinz
100,folk,The%20Innocence%20Mission
72,indie,The%20Innocence%20Mission
60,female vocalists,The%20Innocence%20Mission
47,acoustic,The%20Innocence%20Mission
50,hip-hop,The%20Murderers
50,rap,The%20Murderers
50,new york,The%20Murderers
100,60s,The%20Sunshine%20Company
70,psychedelic,The%20Sunshine%20Company
50,pop,The%20Sunshine%20Company
40,soft rock,The%20Sunshine%20Company
100,post-punk,The%20Teardrop%20Explodes
87,new wave,The%20Teardrop%20Explodes
45,80s,The%20Teardrop%20Explodes
30,alternative,The%20Teardrop%20Explodes
24,indie,The%20Teardrop%20Explodes
100,hard rock,Thunder
53,rock,Thunder
40,classic rock,Thunder
26,heavy metal,Thunder
16,hair metal,Thunder
100,classic rock,Thunderclap%20Newman
56,rock,Thunderclap%20Newman
44,70s,Thunderclap%20Newman
30,psychedelic,Thunderclap%20Newman
19,pop,Thunderclap%20Newman
100,hip-hop,Tony%20Touch
67,rap,Tony%20Touch
64,hip hop,Tony%20Touch
55,reggaeton,Tony%20Touch
40,hiphop,Tony%20Touch
100,rnb,TQ
48,hip-hop,TQ
38,rap,TQ
36,hip hop,TQ
20,urban,TQ
100,rap,Turk
80,hip-hop,Turk
50,hiphop,Turk
100,rock,Urge%20Overkill
70,alternative rock,Urge%20Overkill
64,alternative,Urge%20Overkill
40,90s,Urge%20Overkill
38,soundtrack,Urge%20Overkill
67,female vocalists,Vesta
45,pop,Vesta
45,soul,Vesta
34,electropop,Vesta
100,swing,Vic%20Damone
99,jazz,Vic%20Damone
76,easy listening,Vic%20Damone
66,50s,Vic%20Damone
100,post-hardcore,We%20Came%20As%20Romans
67,metalcore,We%20Came%20As%20Romans
40,screamo,We%20Came%20As%20Romans
30,hardcore,We%20Came%20As%20Romans
57,american idol,William%20Hung
100,post-punk,Wire
48,punk,Wire
43,new wave,Wire
21,alternative,Wire
100,wu-tang,Wu-Tang%20Killa%20Beez
97,hip-hop,Wu-Tang%20Killa%20Beez
67,rap,Wu-Tang%20Killa%20Beez
49,hip hop,Wu-Tang%20Killa%20Beez
38,east coast rap,Wu-Tang%20Killa%20Beez
100,pop,Youngstown
80,american,Youngstown
60,90s,Youngstown
100,hard rock,Zeno
37,aor,Zeno
37,melodic rock,Zeno
34,dubstep,Zeno
100,house,2%20In%20A%20Room
62,dance,2%20In%20A%20Room
54,electronic,2%20In%20A%20Room
24,hip-hop,2%20In%20A%20Room
92,dance,2%20Unlimited
72,90s,2%20Unlimited
53,techno,2%20Unlimited
43,electronic,2%20Unlimited
100,r&b,4PM
100,country,Aaron%20Watson
43,texas,Aaron%20Watson
100,funk,ADC%20Band
67,electronic,ADC%20Band
34,disco,ADC%20Band
34,soul,ADC%20Band
100,jazz,Airto%20Moreira
58,latin,Airto%20Moreira
55,fusion,Airto%20Moreira
100,70s,Alan%20O%27Day
84,pop,Alan%20O%27Day
39,vocal,Alan%20O%27Day
34,classic rock,Alan%20O%27Day
28,american,Alan%20O%27Day
100,hard rock,American%20Angel
55,aor,American%20Angel
37,80s,American%20Angel
28,heavy metal,American%20Angel
100,classical,Amici%20Forever
28,latin,Andy%20Andy
17,spanish,Andy%20Andy
100,post-hardcore,Attack%20Attack%21
58,electronic,Attack%20Attack%21
43,screamo,Attack%20Attack%21
75,70s,Azteca
63,soul,Azteca
50,rock,Azteca
50,fusion,Azteca
100,rap,Bad%20Azz
89,gangsta rap,Bad%20Azz
89,west coast rap,Bad%20Azz
78,hip-hop,Bad%20Azz
67,west coast,Bad%20Azz
100,rap,Bad%20Boy%27s%20Da%20Band
50,hip-hop,Bad%20Boy%27s%20Da%20Band
38,hip hop,Bad%20Boy%27s%20Da%20Band
92,alternative metal,Bad%20Wolves
42,metalcore,Bad%20Wolves
42,progressive metal,Bad%20Wolves
77,mexico,Banda%20Los%20Recoditos
54,regional mexican,Banda%20Los%20Recoditos
31,latin,Banda%20Los%20Recoditos
100,gospel,BeBe%20Winans
61,christian,BeBe%20Winans
53,black gospel,BeBe%20Winans
48,soul,BeBe%20Winans
100,rap,Big%20Moe
96,dirty south,Big%20Moe
87,hip-hop,Big%20Moe
64,texas,Big%20Moe
100,hip-hop,Big%20Pun
86,rap,Big%20Pun
49,east coast rap,Big%20Pun
42,hip hop,Big%20Pun
32,east coast,Big%20Pun
100,jazz,Billy%20Cobham%2FGeorge%20Duke%20Band
67,funk,Billy%20Cobham%2FGeorge%20Duke%20Band
50,jazz fusion,Billy%20Cobham%2FGeorge%20Duke%20Band
34,fusion,Billy%20Cobham%2FGeorge%20Duke%20Band
100,soul,Billy%20Preston%20%26%20Syreeta
59,motown,Billy%20Preston%20%26%20Syreeta
25,pop,Billy%20Preston%20%26%20Syreeta
25,80s,Billy%20Preston%20%26%20Syreeta
100,hip-hop,Boot%20Camp%20Clik
74,rap,Boot%20Camp%20Clik
53,new york,Boot%20Camp%20Clik
53,east coast rap,Boot%20Camp%20Clik
42,hip hop,Boot%20Camp%20Clik
100,funk,Bootsy
32,soul,Bootsy
27,bass,Bootsy
100,oldies,Brian%20Hyland
93,60s,Brian%20Hyland
61,pop,Brian%20Hyland
41,male vocalists,Brian%20Hyland
26,american,Brian%20Hyland
100,hip-hop,Camp%20Lo
45,rap,Camp%20Lo
39,underground hip-hop,Camp%20Lo
35,hip hop,Camp%20Lo
30,new york,Camp%20Lo
100,death metal,Cannibal%20Corpse
19,metal,Cannibal%20Corpse
16,grindcore,Cannibal%20Corpse
10,american,Cannibal%20Corpse
100,experimental,Captain%20Beefheart%20%26%20His%20Magic%20Band
89,psychedelic,Captain%20Beefheart%20%26%20His%20Magic%20Band
69,blues,Captain%20Beefheart%20%26%20His%20Magic%20Band
48,rock,Captain%20Beefheart%20%26%20His%20Magic%20Band
100,funk,Central%20Line
64,disco,Central%20Line
37,soul,Central%20Line
37,80s,Central%20Line
37,dance,Central%20Line
100,synthpop,Charli%20XCX
98,electronic,Charli%20XCX
98,pop,Charli%20XCX
56,female vocalists,Charli%20XCX
100,country,Charlie%20Daniels%20Band
72,southern rock,Charlie%20Daniels%20Band
34,classic rock,Charlie%20Daniels%20Band
31,bluegrass,Charlie%20Daniels%20Band
23,rock,Charlie%20Daniels%20Band
100,hip-hop,Chef%20Raekwon
62,rap,Chef%20Raekwon
61,wu-tang,Chef%20Raekwon
39,hip hop,Chef%20Raekwon
37,east coast rap,Chef%20Raekwon
100,singer-songwriter,Chris%20Hillman
67,folk,Chris%20Hillman
67,country rock,Chris%20Hillman
34,70s,Chris%20Hillman
20,rock,Chris%20Hillman
100,country,Chris%20Janson
22,psychedelic rock,Christmas
15,rock,Christmas
100,dance,Clivilles%20%26%20Cole
100,house,Clivilles%20%26%20Cole
100,acoustic,Colin%20James%20Hay
95,singer-songwriter,Colin%20James%20Hay
59,indie,Colin%20James%20Hay
54,folk,Colin%20James%20Hay
40,australian,Colin%20James%20Hay
100,pop punk,Cute%20Is%20What%20We%20Aim%20For
75,emo,Cute%20Is%20What%20We%20Aim%20For
62,alternative,Cute%20Is%20What%20We%20Aim%20For
46,indie,Cute%20Is%20What%20We%20Aim%20For
43,rock,Cute%20Is%20What%20We%20Aim%20For
100,funk,D%20Train
71,disco,D%20Train
55,80s,D%20Train
47,soul,D%20Train
39,dance,D%20Train
100,female vocalists,D.H.T.%20Featuring%20Edmee
100,70s,Daniel%20Boone
68,oldies,Daniel%20Boone
64,pop,Daniel%20Boone
44,rock,Daniel%20Boone
100,rock,Danny%20Wilde
67,soundtrack,Danny%20Wilde
67,classic rock,Danny%20Wilde
67,american,Danny%20Wilde
67,melodic rock,Danny%20Wilde
100,rap,Dave%20East
67,hip-hop,Dave%20East
67,new york,Dave%20East
34,underground hip-hop,Dave%20East
100,soul,Denise%20LaSalle
65,rhythm and blues,Denise%20LaSalle
62,blues,Denise%20LaSalle
34,female vocalists,Denise%20LaSalle
26,rnb,Denise%20LaSalle
100,funk,Dexter%20Wansel
56,disco,Dexter%20Wansel
100,hip-hop,DJ%20Holiday%20%2B%20Gucci%20Mane
95,rap,DJ%20Holiday%20%2B%20Gucci%20Mane
74,dirty south,DJ%20Holiday%20%2B%20Gucci%20Mane
53,southern rap,DJ%20Holiday%20%2B%20Gucci%20Mane
100,soul,Donnie%20Elbert
86,northern soul,Donnie%20Elbert
43,new orleans,Donnie%20Elbert
29,rock and roll,Donnie%20Elbert
15,vocal,Donnie%20Elbert
100,jazz,Doris%20Day
93,female vocalists,Doris%20Day
78,oldies,Doris%20Day
77,50s,Doris%20Day
52,easy listening,Doris%20Day
100,funk,E.U.
22,hip-hop,E.U.
22,hip hop,E.U.
100,rock,Elvis%20Costello%20%26%20The%20Imposters
58,alternative rock,Elvis%20Costello%20%26%20The%20Imposters
54,british,Elvis%20Costello%20%26%20The%20Imposters
46,singer-songwriter,Elvis%20Costello%20%26%20The%20Imposters
43,pop,Elvis%20Costello%20%26%20The%20Imposters
100,post-rock,Explosions%20In%20The%20Sky
61,instrumental,Explosions%20In%20The%20Sky
36,ambient,Explosions%20In%20The%20Sky
32,experimental,Explosions%20In%20The%20Sky
100,heavy metal,EZO
53,hard rock,EZO
31,japanese,EZO
100,rock,Frankie%20Miller%20Band
54,classic rock,Frankie%20Miller%20Band
37,scottish,Frankie%20Miller%20Band
24,soul,Frankie%20Miller%20Band
100,heavy metal,Ghost
67,psychedelic rock,Ghost
60,doom metal,Ghost
46,psychedelic,Ghost
39,progressive rock,Ghost
100,aor,Glass%20Moon
100,melodic rock,Glass%20Moon
100,electronic,Goldfrapp
71,trip-hop,Goldfrapp
58,female vocalists,Goldfrapp
47,electronica,Goldfrapp
34,dance,Goldfrapp
100,jazz,Grant%20Green
35,guitar,Grant%20Green
24,funk,Grant%20Green
100,gospel,Hezekiah%20Walker%20%26%20The%20Love%20Fellowship%20Crusade%20Choir
48,praise and worship,Hezekiah%20Walker%20%26%20The%20Love%20Fellowship%20Crusade%20Choir
36,christian,Hezekiah%20Walker%20%26%20The%20Love%20Fellowship%20Crusade%20Choir
100,country,Hot%20Apple%20Pie
25,southern rock,Hot%20Apple%20Pie
25,modern country,Hot%20Apple%20Pie
17,rock,Hot%20Apple%20Pie
17,bluegrass,Hot%20Apple%20Pie
100,rock,Hot%20Chelle%20Rae
86,pop,Hot%20Chelle%20Rae
75,alternative,Hot%20Chelle%20Rae
61,electronic,Hot%20Chelle%20Rae
57,dance,Hot%20Chelle%20Rae
100,funk,Howard%20Johnson
84,soul,Howard%20Johnson
67,80s,Howard%20Johnson
34,jazz,Howard%20Johnson
